player_id,side,miss,se,z,seasons,poss,name
203468,O,0.3986892650695097,0.4454139488157935,0.8950982925646827,11,50534.0,CJ McCollum
203469,O,0.42013983088311657,0.512984425257836,0.8190108903831652,8,21194.0,Cody Zeller
203471,O,0.040265047112243296,0.42336161522284516,0.0951079305832886,12,46935.0,Dennis Schröder
203473,O,-0.2530789540656055,0.5666423378401381,-0.44662909416592955,7,15871.0,Dewayne Dedmon
203476,O,-0.50918412548797,0.5159668778216684,-0.9868542873094216,8,23863.0,Gorgui Dieng
203477,O,-1.125418574378236,0.7512071330228168,-1.4981468158450686,4,8196.0,Isaiah Canaan
203481,O,1.017417220804469,1.020362577386592,0.9971134215940505,2,2573.0,Jeff Withey
203482,O,0.5257863958527206,0.4398539777768232,1.1953657859597633,12,36862.0,Kelly Olynyk
203484,O,0.6527348405977423,0.4197423133325079,1.555084679015109,12,54920.0,Kentavious Caldwell-Pope
203485,O,2.7614988386686443,1.4169083499135322,1.9489608052893235,1,1068.0,Lorenzo Brown
203486,O,0.3656596450591935,0.420612510777497,0.8693503775797734,12,37880.0,Mason Plumlee
203487,O,0.06915997913958916,0.5639939493618614,0.12262539202387038,7,19205.0,Michael Carter-Williams
203488,O,-0.1983535630224966,0.5039179225349237,-0.3936227590888074,9,15708.0,Mike Muscala
203489,O,1.1559146904835327,1.5333370143909177,0.7538555970636975,1,2520.0,Nate Wolters
203490,O,0.4773669468670846,0.5660288006278149,0.8433615857313437,7,25330.0,Otto Porter Jr.
203492,O,0.4769062473520995,1.0382643468005563,0.45933027443511937,2,4636.0,Ray McCallum
203493,O,-0.134157639338336,0.6204894224255606,-0.21621261296268227,6,21121.0,Reggie Bullock Jr.
203496,O,0.3651294224611576,0.5034123935087539,0.7253087670651643,9,34428.0,Robert Covington
203497,O,0.1686100532169909,0.41633188846993685,0.40498952371063973,11,49708.0,Rudy Gobert
203498,O,0.03635830145537022,0.8550232021236147,0.042523175236727356,3,8058.0,Shabazz Muhammad
203499,O,-0.42511311102149335,0.8434681661842365,-0.5040061119848323,3,8530.0,Shane Larkin
203500,O,0.4639527143539917,0.4274937625880897,1.0852853420484452,11,40290.0,Steven Adams
203501,O,0.14083556440313152,0.4388099597776828,0.3209488783583763,12,45150.0,Tim Hardaway Jr.
203503,O,-0.5189318508203915,0.5091188075118166,-1.0192745645295125,9,26140.0,Tony Snell
203504,O,0.46081316805479633,0.5186838325595429,0.88842786130585,8,19443.0,Trey Burke
203506,O,-0.14516737733008866,0.5000216052107285,-0.2903222097151372,9,32322.0,Victor Oladipo
203507,O,0.7880467658978954,0.4318534776921419,1.8248012499732031,12,57848.0,Giannis Antetokounmpo
203508,O,1.1952315970736496,1.4314635375548923,0.8349717374675469,1,1089.0,Sergey Karasev
203512,O,0.6339954356166555,1.5056301624483253,0.42108311285801225,1,2171.0,Lucas Nogueira
203515,O,0.0703338415709308,1.0389267304432033,0.06769855805031272,2,3396.0,Phil Pressey
203516,O,0.3508998324166169,0.6417944051084017,0.5467480389726185,6,15208.0,James Ennis III
203518,O,-0.21830940279160668,0.8806671539204761,-0.2478909333903918,3,5693.0,Alex Abrines
203521,O,0.16101115695464435,0.5631861255817685,0.28589333018159957,7,17465.0,Matthew Dellavedova
203524,O,0.6265335461107322,0.6245870599239074,1.0031164369416523,6,18448.0,Solomon Hill
203526,O,0.5301482015596117,0.6106554085094897,0.8681626235876908,6,12009.0,Raul Neto
203527,O,1.6853714214596835,1.0586543182176762,1.591994093310017,2,5073.0,Ryan Kelly
203530,O,-0.6253145152996838,0.8662886566938439,-0.7218315863515652,3,5127.0,Joffrey Lauvergne
203544,O,0.8789212245363028,1.0399094240616586,0.845190171566509,2,3920.0,Pero Antic
203546,O,-0.4396080483071308,0.7597894111040306,-0.5785919649345304,4,8661.0,Ian Clark
203552,O,-0.10240619820620778,0.512141613902995,-0.19995679988934584,9,24977.0,Seth Curry
203561,O,1.2810719689403274,1.4161134057468856,0.904639390984838,1,1179.0,Brandon Davies
203584,O,-0.18989084861205235,0.7679547605307323,-0.24726827460620088,4,8386.0,Troy Daniels
203585,O,0.36626353641084913,0.6872163818743615,0.5329668297660143,5,11544.0,Rodney McGruder
203613,O,0.04395489005711618,0.7577166264912809,0.05800966815345707,4,10791.0,Jonathon Simmons
203648,O,0.5389614170662917,1.483016566068301,0.3634223847513445,1,1197.0,Thanasis Antetokounmpo
203710,O,0.7326075408990899,1.5298842470091771,0.4788646868750295,1,1444.0,C.J. Williams
203798,O,-0.08426201914351532,1.062923558976459,-0.0792738277667449,2,3930.0,PJ Hairston
203894,O,0.18221194367091437,0.6096639085113782,0.2988727742073873,6,12053.0,Shabazz Napier
203895,O,1.3419143207384165,1.5575969164928611,0.8615286192013766,1,1686.0,Jordan McRae
203897,O,-0.022652724606637076,0.4455616105621996,-0.0508408356322583,11,43713.0,Zach LaVine
203898,O,-0.3970460725045359,0.8463876972024168,-0.46910662078017046,3,3908.0,Tyler Ennis
203900,O,1.6203784716188545,1.0491765049960493,1.5444288581595296,2,3454.0,Markel Brown
203901,O,0.17388052443866184,0.48589222182015773,0.3578582175843512,9,28256.0,Elfrid Payton
203902,O,0.24202800853852915,1.4805822503652348,0.16346812781176115,1,1912.0,Semaj Christon
203903,O,0.08961994136214643,0.4490714565240763,0.19956721822363607,11,42538.0,Jordan Clarkson
203909,O,-0.03015081086097713,1.0494349995861785,-0.028730517728936464,2,3765.0,KJ McDaniels
203913,O,-0.12101254832685437,1.395633360228119,-0.08670797916945366,1,1101.0,Jabari Brown
203914,O,-0.09480250493324231,0.4546274419170269,-0.20852789821373016,11,33884.0,Gary Harris
203915,O,0.24033432505934052,0.5357586713135429,0.4485869066199197,8,33829.0,Spencer Dinwiddie
203917,O,-0.643288889753253,0.6704414729990668,-0.9595004421126384,5,13584.0,Nik Stauskas
203918,O,-0.22348983666332076,0.540409844268911,-0.4135561907937986,8,21467.0,Rodney Hood
203920,O,0.2973601362995616,0.6579509897125582,0.45194876358415476,5,9440.0,Khem Birch
203921,O,-1.2174181995801858,1.4713102997811218,-0.8274381004206209,1,1266.0,Cleanthony Early
203922,O,-0.43095023263637267,0.7490268478212736,-0.5753468435609431,4,8838.0,Glenn Robinson III
203924,O,-0.5871562215210349,0.4521608933908681,-1.2985559567476144,11,40876.0,Jerami Grant
203925,O,-0.40117877653963285,0.6174180399299154,-0.6497684722415491,6,23302.0,Joe Harris
203926,O,-0.24199165096335115,0.5103551200002588,-0.47416326687038707,9,26706.0,Doug McDermott
203928,O,2.266166255455578,1.415262159971981,1.6012342586058,1,1055.0,Cory Jefferson
203930,O,0.7342103093589809,0.8583417550939425,0.8553822588749911,3,6269.0,Sean Kilpatrick
203932,O,0.44590352493452606,0.4471595723930648,0.9971910531808215,11,42887.0,Aaron Gordon
203933,O,0.34012390575809853,0.5674579760735711,0.5993816636634981,7,20981.0,T.J. Warren
203935,O,0.12463197118140877,0.4607179410409728,0.2705168609232106,11,38614.0,Marcus Smart
203937,O,-0.9399580446795782,0.4870673122671401,-1.9298319164642335,10,30569.0,Kyle Anderson
203939,O,0.43992690128691875,0.47955481065930494,0.9173652135448195,10,24638.0,Dwight Powell
203940,O,0.3021652741962494,1.4553730026816256,0.2076205025374862,1,1415.0,Adreian Payne
203943,O,-0.2864132138203411,0.7672220806334449,-0.37331200580654367,4,10127.0,Noah Vonleh
203944,O,-0.06356480863735912,0.4406002022066495,-0.14426867786035666,10,46370.0,Julius Randle
203948,O,0.30276462920728026,1.5070523097328254,0.20089855358833247,1,1653.0,Johnny O'Bryant III
203952,O,-0.10084986110754635,0.4332409773408139,-0.23278006094103065,11,52877.0,Andrew Wiggins
203953,O,0.18797519701457585,0.6062246864542286,0.3100751276132145,6,16795.0,Jabari Parker
203954,O,0.5812238016715616,0.48354158533373026,1.202014096203149,9,29593.0,Joel Embiid
203956,O,1.859627747112312,1.4056470037516906,1.3229692391823413,1,1011.0,Mitch McGary
203957,O,0.32994787037491,0.6761283015437328,0.4879959463633968,5,10372.0,Dante Exum
203960,O,0.4279959560108265,1.1059682960437685,0.38698754525047313,2,4451.0,JaKarr Sampson
203961,O,-0.483628647969608,1.433659302783854,-0.33733861805974863,1,1557.0,Eric Moreland
203962,O,2.331343010000378,1.5699994656377276,1.484932358912234,1,1925.0,Josh Huestis
203967,O,0.09540342807712734,0.5745489334897251,0.16604926493842928,7,22503.0,Dario Saric
203991,O,-0.15984312401380632,0.45712976165979097,-0.3496668504658993,10,35500.0,Clint Capela
203992,O,0.4302141723055761,0.5481653423809426,0.784825560910056,8,29338.0,Bogdan Bogdanović
203994,O,-0.292975909041028,0.4551843442144059,-0.643642323741757,10,28702.0,Jusuf Nurkić
203995,O,0.11148508000248986,1.0916678789583045,0.10212362399896896,2,3889.0,Vasilije Micic
203998,O,2.309557045041447,1.5102065578101262,1.529298779095767,1,1616.0,Bruno Caboclo
203999,O,1.714899919243541,0.44168769773093436,3.8826073899124474,10,48085.0,Nikola Jokić
204001,O,0.16215498734696218,0.5056824271144197,0.320665656254398,9,31167.0,Kristaps Porziņģis
204014,O,0.3045639151058681,1.4916560680988495,0.20417837705312453,1,2053.0,Damjan Rudez
204020,O,-0.4995336708911262,0.5743126892396961,-0.8697938949467299,7,17428.0,Tyler Johnson
204025,O,0.19577387495677473,0.7552924417142219,0.2592027460415779,4,8658.0,Tim Frazier
204028,O,-1.1632938361303893,0.8665496755597117,-1.342443334687083,3,5609.0,Tarik Black
204037,O,0.2124390251031258,1.4826988484638486,0.14327860665921702,1,1268.0,Travis Wear
204038,O,0.21242455303347163,0.6083282315152176,0.3491939746152612,6,18647.0,Langston Galloway
204060,O,0.06911188221513763,0.4805332202223194,0.14382331815303614,10,34920.0,Joe Ingles
204456,O,0.16022479930589895,0.46836010031124287,0.3420974570622552,10,31261.0,T.J. McConnell
1626143,O,-1.4460992867955311,0.8778414865626173,-1.647335320705852,3,7383.0,Jahlil Okafor
1626144,O,-0.7453060355256542,0.667665396508505,-1.1162867499546387,5,14781.0,Emmanuel Mudiay
1626145,O,0.22240418721896513,0.4567029596916356,0.48697776640013835,10,29859.0,Tyus Jones
1626147,O,-0.5484867758883253,0.7518454318723085,-0.7295206602804483,4,5837.0,Justin Anderson
1626148,O,0.29493189820485066,1.4545694267554354,0.20276233831115656,1,1198.0,Anthony Brown
1626149,O,0.3194382374996096,0.5413943241980865,0.5900287890397847,7,21277.0,Montrezl Harrell
1626150,O,-0.46791413015809535,1.0884359197067013,-0.4298958916058037,2,5413.0,Andrew Harrison
1626153,O,-0.2679819370689758,0.5414173338214694,-0.4949637189808591,8,21376.0,Delon Wright
1626155,O,0.3473582905946223,0.8696502609119184,0.3994229705978368,3,6449.0,Sam Dekker
