player_id,side,miss,se,z,seasons,poss,name
3,O,-0.8601168213336047,0.6456770806373675,-1.3321160795804572,5,12057.0,Grant Long
7,O,1.4825134752102476,1.468064860781486,1.0098419455534617,1,2254.0,Dan Schayes
15,O,0.09443307939370676,0.5160158615422014,0.18300421834219865,8,22047.0,Eric Piatkowski
17,O,1.1165844046651545,1.3772891124746738,0.8107117050093481,1,4742.0,Clyde Drexler
21,O,-0.4525416804490865,0.5949387462186816,-0.7606525601591021,5,10771.0,Greg Anthony
22,O,0.11688642306335764,0.7596409866008728,0.15387061141393046,3,9838.0,Rik Smits
23,O,-0.4428337283801416,0.9761876247681958,-0.453635876079966,2,6489.0,Dennis Rodman
26,O,-1.761682763348181,0.8309791002341305,-2.120008509060965,3,7650.0,Luc Longley
28,O,-0.959696048157044,1.0174172268831718,-0.9432669536145413,2,2465.0,Doug West
29,O,-0.14941750920043417,1.0084498502362966,-0.1481655326394497,2,4298.0,Jim McIlvaine
35,O,0.5929142767757146,1.3966524129893285,0.42452529438349595,1,1030.0,Eric Riley
42,O,-1.6871372314134356,0.7348003484511859,-2.2960484912256613,4,10427.0,Monty Williams
43,O,-0.28461356487466,0.6272403237184875,-0.45375521010412234,5,14386.0,Chris Whitney
45,O,-0.4910160500473162,0.6543727417240026,-0.7503614052652792,5,16393.0,George McCloud
51,O,-1.6542403473464715,1.3996282387345338,-1.1819140980194454,1,1042.0,Mahmoud Abdul-Rauf
53,O,-0.11184874124947224,0.6956469672469686,-0.16078376894549687,4,13274.0,Mario Elie
54,O,-1.5702256615841208,0.995917633249121,-1.5766621748239908,2,5766.0,Dickey Simpkins
56,O,0.30226790341844223,0.40743074555888553,0.7418878096787023,10,52683.0,Gary Payton
57,O,-0.018326037317533208,0.4904306996915383,-0.03736723114817153,8,39018.0,Doug Christie
63,O,0.038322939554149164,0.7199595008783981,0.05322929901944852,4,9328.0,Michael Smith
64,O,-0.20497364531075715,0.6857033213240802,-0.29892467913813936,4,9456.0,Sam Perkins
65,O,1.5989718332095917,1.015472399864036,1.5746088553698572,2,3718.0,Greg Minor
67,O,-0.692671283006068,1.022876884433342,-0.6771795252659337,2,3544.0,Tom Hammonds
70,O,-0.9848774795249656,0.6375718801380079,-1.5447316768609376,5,7981.0,Steve Kerr
71,O,0.42092837294486823,1.365854366998493,0.3081795417690623,1,2442.0,Pooh Richardson
72,O,-0.36976292803349453,0.48423463801243066,-0.7636028053490929,8,22223.0,Kenny Anderson
73,O,1.9805544537018689,1.4972093016119483,1.3228307168340019,1,2490.0,Hot Williams
76,O,-0.249367930375718,0.8553946710941469,-0.29152382964549933,3,7121.0,Cedric Ceballos
77,O,1.6648167747453662,1.4673926443523857,1.1345407659993492,1,1951.0,Doug Overton
84,O,-0.2521107012592313,0.4802195761628601,-0.5249904705545184,8,37231.0,Latrell Sprewell
85,O,0.5588480392808537,0.9783417534778889,0.5712196553956889,2,4127.0,Brent Price
87,O,-0.0670864520627381,0.40939684170411056,-0.16386655984812037,11,35643.0,Dikembe Mutombo
89,O,-0.012957878445974206,0.4550469643911712,-0.028475914487884044,9,34394.0,Nick Van Exel
93,O,0.30884264616330304,0.6562262640670498,0.47063438797650303,5,16432.0,Hubert Davis
95,O,-0.2647545268766426,0.8472104880014582,-0.31250147469395695,3,7632.0,Mark Bryant
96,O,0.7860251198381212,0.7957995164027261,0.9877175138170624,3,11544.0,Detlef Schrempf
98,O,-0.43772137340469885,0.798358160607831,-0.5482769451137558,3,10604.0,Nick Anderson
103,O,3.072352222164935,1.507796766684802,2.0376434610084266,1,1919.0,Todd Day
105,O,0.13991472167389238,0.638957679291027,0.2189733783763873,5,15509.0,Dan Majerle
107,O,0.6303217909931492,0.8240128037288426,0.7649417437942735,3,6977.0,Dale Ellis
109,O,-0.3682459325468091,0.4334693337750095,-0.8495316827601596,11,31314.0,Robert Horry
111,O,-0.3937872653539154,0.6509982517767986,-0.604897577342388,5,15536.0,LaPhonso Ellis
120,O,0.3668685373998777,0.4973386760401483,0.7376633973470862,8,26835.0,Steven Smith
121,O,-0.9024337395388844,0.6371318647139875,-1.416400261104493,5,13604.0,Patrick Ewing
123,O,0.044821309472770826,1.01930363150447,0.04397248090504255,2,3917.0,Robert Pack
124,O,0.2894459435224434,0.5135697148334105,0.5635962074133063,7,30794.0,Vlade Divac
128,O,0.7091184326262904,1.4803164128378026,0.4790316627422195,1,2167.0,David Benoit
133,O,-0.3083593188872893,0.45019335180937886,-0.6849486285125218,9,43354.0,David Wesley
134,O,0.12186746012797887,1.5099110925867876,0.0807116794666333,1,2473.0,Kevin Johnson
136,O,0.7640265872202918,0.43648255355758564,1.7504172411772994,10,44146.0,P.J. Brown
137,O,-0.4315334754294411,0.712652648237413,-0.6055312872221027,4,6501.0,Vernon Maxwell
143,O,-0.7358575550664282,1.4391948431813457,-0.511298076527159,1,2719.0,Terry Dehere
145,O,-0.5963517662734538,0.7233723278414009,-0.8244050032339689,4,10412.0,Tracy Murray
146,O,-0.8781978666487167,0.6487051110189802,-1.3537705372310869,5,7373.0,Jud Buechler
147,O,0.13905839434175443,0.4505491046819169,0.3086420390068875,9,43402.0,Jalen Rose
156,O,0.15629958955103734,1.46309163583199,0.10682829818937298,1,2028.0,Antoine Carr
157,O,-0.10297251548889622,0.9503021880182227,-0.10835765379393364,2,5325.0,Derek Harper
164,O,-1.2507928621362747,0.6266152105926336,-1.996109958699076,5,14783.0,Chris Childs
165,O,-1.2942513385716914,0.6302387276697109,-2.0535890318215566,5,14013.0,Hakeem Olajuwon
166,O,0.1454900421015276,0.7013501321493906,0.20744280984969946,4,12280.0,Ron Harper
168,O,-0.5077424734636904,0.6336086153399655,-0.8013503307420448,5,11370.0,Chris Mills
173,O,-0.5501703298764051,1.454532680137862,-0.378245423694612,1,1270.0,Keith Askins
177,O,-1.1831547117191206,0.7942587851937354,-1.4896337739978864,3,7637.0,Muggsy Bogues
178,O,-1.4195325844733888,0.686333502000567,-2.068283976136453,4,11987.0,Olden Polynice
179,O,-0.7732383064687613,0.6441267017072418,-1.2004444225325739,5,11076.0,Bryant Stith
180,O,0.7786524719555896,0.9799168067137511,0.7946107941212667,2,3405.0,John Crotty
182,O,-0.450642361711258,0.8452781706455714,-0.5331290661003171,3,8714.0,Billy Owens
183,O,-0.9615301785502293,0.9612511530157226,-1.0002902732897967,2,6915.0,Bison Dele
184,O,1.3529837755204202,0.8156597115201678,1.6587600888105978,3,8201.0,Bobby Phills
185,O,-0.32191046226206604,0.4422898305985077,-0.727826958685566,10,45316.0,Chris Webber
187,O,0.36807037263260056,1.0066588744973544,0.36563565072267973,2,4129.0,Terry Cummings
192,O,-0.6271839969578231,0.8408739251765127,-0.745871620202954,3,8095.0,Dennis Scott
193,O,-0.13123432491293147,0.5926449662717863,-0.22143835243974308,5,27982.0,Anthony Mason
195,O,2.0491633351998675,1.3205777511943868,1.5517172944542772,1,3548.0,Lee Mayberry
197,O,-0.2259251967033395,0.842317441567035,-0.2682185902301056,3,6084.0,Scott Burrell
198,O,0.07871754088408758,0.5905488960746518,0.13329555165934445,6,12280.0,Danny Ferry
201,O,-0.15486378760968617,0.8206854096775926,-0.1887005493012537,3,3937.0,Chris Dudley
204,O,0.6526684938352227,0.7194293323485006,0.9072030628840998,3,11480.0,Jeff Hornacek
208,O,0.25642100053953043,0.43299586056555217,0.592201967484422,10,44863.0,Sam Cassell
209,O,-0.013642814310053293,0.6564974311309962,-0.020781215071245317,5,9065.0,Dell Curry
210,O,0.13326785564097549,0.5977497859101838,0.22294923190654214,5,18138.0,Terrell Brandon
213,O,-0.3012252017211908,0.46462622816109267,-0.648317256891386,9,35529.0,Antonio Davis
216,O,-0.4149611077665258,0.6525693745087403,-0.6358881124001751,5,11972.0,Brian Shaw
219,O,-0.6420810642266936,0.7144860615059863,-0.8986614278707158,4,9306.0,Vinny Del Negro
221,O,-0.5313942585857102,0.5315058166743324,-0.999790109373929,7,23279.0,Clar. Weatherspoon
224,O,0.4195540277774808,0.4285694965943268,0.9789638112640111,11,48044.0,Eddie Jones
228,O,0.08740198945289748,0.6969187448782431,0.12541202270024643,4,7792.0,Adam Keefe
234,O,1.2679731525511992,1.4668968167822836,0.8643915086901381,1,3652.0,Khalid Reeves
236,O,0.6631133366694444,1.4504040771511564,0.4571921350165488,1,1255.0,Kevin Edwards
238,O,-0.6027593884289709,0.5911424339807784,-1.0196517011474941,6,18617.0,Tyrone Hill
239,O,0.22120453829699754,0.7570944304096259,0.2921756248785437,3,8011.0,Darrick Martin
243,O,-0.43971191516307434,0.5248887037284123,-0.8377240966317115,8,27350.0,Aaron McKie
244,O,0.2847842440998215,0.8273652547548673,0.3442061924442279,3,7443.0,Dee Brown
247,O,-0.31251796226624257,0.9962216827732299,-0.31370323259404614,2,6282.0,Joe Dumars
248,O,-0.717729004398947,0.5144069746950289,-1.3952551961886976,8,24400.0,George Lynch
251,O,-1.839589902288035,0.7899320907219982,-2.3287949988291388,3,7053.0,Sean Elliott
252,O,0.5761569626056284,0.4733768778199271,1.2171210500585519,7,34271.0,Karl Malone
255,O,0.18387442874960166,0.3922152435348256,0.4688100010913397,13,49037.0,Grant Hill
258,O,0.513908492569783,0.503646947401325,1.0203744810157287,8,29231.0,Brian Grant
262,O,-0.3418036484206699,1.4464700439434455,-0.23630191987165264,1,2276.0,Michael Cage
265,O,-0.2360673274494203,1.0349667159348501,-0.22809170943839363,2,3191.0,Harvey Grant
270,O,0.09017809130707236,0.557086772273458,0.1618744077140042,6,24297.0,Horace Grant
271,O,-1.0214702519857433,0.6392760168987993,-1.5978547997796189,5,14667.0,Johnny Newman
275,O,-0.09886694030933231,0.48373777536553864,-0.20438126882818497,8,35746.0,Allan Houston
278,O,-0.6206109266310628,0.5217052861081606,-1.1895814421600415,8,16011.0,Stacey Augmon
280,O,-1.3058471089905002,1.3807256441040874,-0.9457687083358449,1,1582.0,Felton Spencer
281,O,-0.3864207878943421,0.6035898930036855,-0.6402042054935181,6,10955.0,Scott Williams
283,O,-0.6321705726499444,0.4651504312582087,-1.3590669387104608,9,26696.0,Lindsey Hunter
288,O,-1.1951181105985667,0.8046748492561482,-1.485218671496132,3,6708.0,Armen Gilliam
289,O,-1.6688432698367912,1.4113774047383738,-1.182421699705575,1,1091.0,Ledell Eackles
296,O,-0.48251281360889287,0.5150894599809328,-0.9367553621205026,7,24799.0,Rick Fox
297,O,0.18014060984832914,0.5254209056493307,0.34285009962766144,7,23009.0,Alonzo Mourning
299,O,0.607935772857853,0.5280803500135172,1.1512183190347678,7,30598.0,Glenn Robinson
