player_id,window,p_lo,p_hi,delta
178,1997-1999,-0.5683995954318021,-0.5537043968872929,0.01469519854450918
179,1997-1999,1.2074970255512147,0.7104417815373179,-0.4970552440138969
180,1997-1999,0.7647978302903621,0.20270931967240644,-0.5620885106179556
182,1997-1999,0.4944140671748684,0.48573754224608184,-0.008676524928786566
184,1997-1999,1.2235193788842507,0.7323671704368341,-0.4911522084474166
185,1997-1999,2.7159017079976393,1.575882010782707,-1.1400196972149323
187,1997-1999,-0.27274700104756044,-0.09934476232537011,0.17340223872219035
190,1997-1999,-3.3379604530443956,-3.260622354881223,0.07733809816317239
192,1997-1999,1.1376727723333495,0.3299049331209288,-0.8077678392124208
193,1997-1999,1.6732686645961992,0.9573660314372946,-0.7159026331589046
197,1997-1999,0.6368968972865294,0.2900643015003958,-0.3468325957861336
198,1997-1999,0.19724325409513743,-0.20008162015476802,-0.3973248742499055
201,1997-1999,-2.654638892061093,-2.5004998232805944,0.15413906878049843
204,1997-1999,3.988997505169107,3.270302033171549,-0.7186954719975578
208,1997-1999,3.0255843051393567,2.033708725715021,-0.9918755794243359
209,1997-1999,2.3761049145307354,1.5514569408562864,-0.824647973674449
210,1997-1999,2.800996327625839,1.7672087449389893,-1.0337875826868497
213,1997-1999,-0.5996918772630597,-0.958478077201038,-0.3587861999379782
216,1997-1999,0.4492831744209191,0.3775494643715326,-0.0717337100493865
219,1997-1999,0.4899064342001071,0.14897967607681745,-0.34092675812328965
221,1997-1999,0.32315309663845737,0.007594895472605589,-0.31555820116585176
223,1997-1999,-1.1570629284507976,-1.0179749704648917,0.1390879579859059
224,1997-1999,2.751064240772505,1.7459413461033328,-1.0051228946691722
228,1997-1999,-0.09552896447128298,-0.2828225029394232,-0.1872935384681402
236,1997-1999,0.3716927092104867,0.09196582856707507,-0.2797268806434116
238,1997-1999,-0.04183527659608125,-0.2820451398223503,-0.24020986322626905
239,1997-1999,1.6070038880663067,0.8469288501968777,-0.760075037869429
243,1997-1999,0.5236063153763777,0.39399927429138376,-0.12960704108499393
244,1997-1999,1.3152936707908964,0.58720696461127,-0.7280867061796265
248,1997-1999,0.6307872964991401,0.31150056866855014,-0.31928672783059
251,1997-1999,0.48042586635065854,0.3201213527405284,-0.16030451361013015
252,1997-1999,4.80709280483063,3.3103831369724235,-1.4967096678582061
255,1997-1999,4.821760113737371,3.4013350133948363,-1.4204251003425346
258,1997-1999,0.008259969150957803,-0.30329126479281143,-0.3115512339437692
270,1997-1999,1.0504497638552155,0.7710152153593515,-0.279434548495864
