fg3m,fg3_miss,fg2m,fg2_miss,ftm,ft_miss,orb,drb,ast,tov,stl,blk,pf,season,poss_pct,gs_pct,age,pts,fga,fta,fg3a,usage,bigness,reb,stocks,creation,shotmix,efg,ts,p3r,ftr,fg3p,fg2p,ftp,astr,tovr,orbsh,q2,q3,m2,m3,xps,mpts,unast,russ,blkrim,loose,techflg,stolen,offoul,astrim,astsmr,astlmr,astc3,astab3,blksmr,blklmr,unastsh,russsh,blkrimsh,blk3sh,stolensh,astrimsh,astsmrsh,astlmrsh,astc3sh,astab3sh,pot_ast,unast_r,russ_r,blkrim_r,loose_r,techflg_r,stolen_r,offoul_r,astrim_r,astsmr_r,astlmr_r,astc3_r,astab3_r,blksmr_r,blklmr_r,unastsh_r,russsh_r,blkrimsh_r,blk3sh_r,stolensh_r,astrimsh_r,astsmrsh_r,astlmrsh_r,astc3sh_r,astab3sh_r,pot_ast_r,exp_yrs,exp_poss,entry_age,height,weight,draft_pick,tenure,n_teams,height2,weight15,past_apm,past_poss,past_rapm,past_apm_o,past_poss_o,past_apm_d,past_poss_d,turn,Max_Shadow,Min_Shadow,Mean_Shadow,Median_Shadow
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0518483378441519,1.4498560460234353,-0.2762250074478293,-0.21582518494246947,0.1710285377886354,-0.2791293198716132,0.7199414608596922,-0.28953790962213644,-0.34432958913076256,-0.2555126844097504,1.4765620553202954,-0.04552716142971186,0.7805351647369566,-0.1052169722514259,0.12161320604409244,-0.05146159593319824,1.9846296280055957,3.921158188292086,-0.21116835279860477,-0.044681742129105015,-0.34432958913076256,-0.21715477656255988,-0.31785753955443713,0.05584702728018285,-0.26813792040362466,2.0956469307377747,-0.11164443731111544,0.004798051638439679,1.0411384529879266,-0.23174049527432347,-0.10285018947317287,-0.13106875430913506,-0.2586344248140863,0.38506996767606533,-0.2944397040785735,-0.0087869468236976,0.5967542491461939,-0.020151838363484897,-0.23412245625707426,-0.18144298255511027,-0.013780682344161129,-0.171534909791152,0.00958172653022699,-0.2658696542365839,-0.3233869766626274,-0.28937114930510577,0.04132160733305445,-0.07632344901502579,-0.07235769432817657,-0.26224860185748905,-0.2437695930372366,-0.317451271093538,-0.14816443223132417,-0.2903225279281399,-0.31813732542930245,0.017810761709706215,-0.19550126654722616,-0.2705803238476505,-0.2632478939219582,-0.23009486420998554,-0.16230329520627013,-0.34432958913076256,-0.28903835738623607,-0.1945394725040102,-0.2816052135724363,-0.19398660748780588,-0.34432958913076256,-0.30379317468234074,-0.2793330603841643,-0.2434568044112332,-0.23143453501772193,-0.2163620607025443,-0.05467465840411796,-0.24686138483724993,-0.27604827481813154,0.6882618456989434,-0.3183432288521801,-0.28514007266015123,0.022847193571087117,-0.30804947245323044,-0.18860177453682234,-0.16362102915942514,-0.2502481320864978,-0.26209253643320257,-0.1427647775942289,-0.24911015865708983,0.08919147613254794,-0.2788735900789948,-0.30630451143616566,-0.06300468148276685,-0.14960572312035264,-0.24140325065799037,-0.2477281425092558,-0.007498896524072637,3.3012297473630996,-0.16227728763991697,-0.13923012669767657,12.606005401589671,-0.09082117018724542,-0.1840549267014352,-0.21910504052342075,-0.34432958913076256,0.4124270255335726,2.430050718321648,0.9075605444091438,0.13457195163684257,-0.34432958913076256,-0.34432958913076256,-0.2729798623167086,-0.03977459785037538,1.9663177520367412,0.0622085627517196,-0.34432958913076256,-0.18580871198519,-0.2009350679403073
1.3024886630236143,1.3071317430796507,-0.23714729733619216,-0.2418173253204456,0.3463888312671093,-0.2668971712672396,0.8204035470805999,-0.2507759967176618,-0.33429051706594715,-0.22596280861477813,1.4901933891407901,-0.10197844030111178,0.5893856708614676,0.049189933951711805,0.12223470472981285,-0.040622280872931,1.8787921022834828,3.9237423475227864,-0.26103707120506625,-0.2580698836106836,-0.26072822239240595,-0.2512482248981585,-0.17586053974349256,0.08018338872064568,-0.15222996820751478,2.0086167540817557,-0.054814385220164255,-0.009294954150829194,1.1414856475501602,-0.26998621442016785,-0.055348475929562095,-0.1817037048210899,-0.28646620143609747,0.4945490950334935,-0.33429051706594715,-0.19929606921608325,0.5644510397344962,0.040857009295551146,-0.24243595432817985,-0.19177937327123756,-0.1670264114726376,-0.23494746158600163,0.09583619942925728,-0.2380500208747193,-0.22075778340653046,-0.26438762255812975,-0.19017473118985267,-0.11637089994603805,-0.08120918295886197,-0.23183368166088977,-0.2623801582953679,-0.27512129006656183,0.0009565350734231499,-0.21919879714570445,-0.33429051706594715,-0.06551596120441328,-0.2286675241054518,-0.22107839442780608,-0.3014798115740012,-0.2587746758153306,-0.21290984719359826,-0.23711011211297506,-0.33429051706594715,-0.12751275449921756,-0.2932496889978603,-0.25853988129528044,-0.24157217479828566,-0.33429051706594715,-0.2967008266755486,-0.22586983765332552,-0.12446223625951915,-0.021711641651799393,-0.037896498315488136,-0.25874944120168014,-0.15530644614971842,0.7133799624617513,-0.2727919002607242,-0.28749865953424414,-0.048307526555051127,-0.33429051706594715,-0.1467790387647941,-0.16192645728728433,-0.2977822882715183,-0.21456021773345185,-0.16576517046415173,-0.2893837012160636,0.14540063998671973,-0.2642918606104963,-0.2652797065374527,-0.13036315408107274,-0.21014737612284534,-0.2338184604029015,-0.23079726060632746,0.05959570771234272,3.9624148717356684,-0.12656140332445823,-0.050154581720929174,12.501831722003308,-0.1814940091455072,-0.20800955112422043,-0.21832745085340535,-0.33429051706594715,0.476378445793416,2.313595342939484,0.5163991948797,0.1709722023333412,-0.33429051706594715,-0.33429051706594715,-0.2141280172680309,-0.10182122855227012,1.7550848803705215,0.03370089718146354,-0.33429051706594715,-0.19152495080785267,-0.19040524719524793
1.292009446109217,1.4785269343898395,-0.32915387852420486,-0.19370483337938868,0.41697629009404297,-0.23516707211433668,0.8334825033369633,-0.293716088377206,-0.32915387852420486,-0.21133318947737315,1.4875421224163934,-0.21227455096332484,0.6984700141334754,-0.021855614273719265,0.17460471953009638,-0.08715337826441971,2.091132293249021,4.016195900974627,-0.32915387852420486,-0.1681885782726243,-0.24375751620053926,-0.27763562234767625,-0.2708320023007027,-0.01697562812772778,-0.20425773200900313,2.3046498348905846,-0.16930639321726984,-0.16455739573160447,1.258457048828268,-0.32915387852420486,-0.056035147448443914,-0.13453037978494192,-0.2836404639222977,0.568014128428965,-0.23293256974114163,-0.15549646353282048,0.5294625919416561,-0.14678166720289224,-0.22399806077571624,-0.1575442748813269,-0.17703488372218246,-0.1631374709618022,0.11659423779512422,-0.19149697664061419,-0.32915387852420486,-0.2661739156954872,-0.030416148010334054,-0.20077326142906124,-0.047958109279511746,-0.27229653049027186,-0.32915387852420486,-0.32915387852420486,-0.15907839498786325,-0.1817750890062928,-0.3030656455615901,-0.09592837103534321,-0.1712284593519602,-0.2562080562806255,-0.27643067893279033,-0.21141334319164984,-0.2588388588433168,-0.13459688098847652,-0.19643154605875682,-0.18634188353419653,-0.2478455862101792,-0.19234413807148432,-0.26589964671702015,-0.32915387852420486,-0.26119307279707327,-0.26332347891812735,-0.17313754407074974,-0.32915387852420486,0.022877866833546374,-0.26056381886172186,-0.16680256254294767,0.7040967769503234,-0.2628059145567316,-0.21468953146931777,0.17302193380837022,-0.20836691045082287,-0.1525741745261921,-0.22203762567933705,-0.24011518764115705,-0.21887955486723507,-0.2381301135195308,-0.2049367828481258,0.11855249622134087,-0.24028008127582007,-0.29822324739451217,-0.13886738574322588,-0.2554384542816867,-0.26366252041580834,-0.32915387852420486,-0.20695963336484233,3.1836990858243617,-0.04799910435547014,-0.14662957198885998,12.52884809906605,-0.05910278880708261,-0.16824071338340185,-0.2768993560812451,-0.32915387852420486,0.3817935488835069,2.454719168737314,0.6698598722387752,0.1883548504652473,-0.32915387852420486,-0.32915387852420486,-0.2002632823145157,-0.15314117454043247,1.7577917324180903,0.07755296022094242,-0.32915387852420486,-0.18900072966402937,-0.20353386880097787
1.062488951262651,1.3162536591708274,-0.350120516840815,-0.24257575110285629,0.30602424386174615,-0.28052041716659026,0.7617718913305457,-0.11507876025987356,-0.27892126807677015,-0.21386761614252056,1.3757047823117732,-0.1880741012508417,0.713488968836463,0.0095718752842181,0.09916804347693535,-0.02358904905651971,1.8165015257793717,3.8725842858892503,-0.29596667703193985,-0.12068556539813159,-0.146514092375176,-0.350120516840815,-0.20013890872403517,0.3205757303186905,-0.3042964164135976,2.2259080632503494,-0.08371496431425761,-0.176373495962813,1.4451930466321588,-0.2685591819291068,-0.09812531629127759,-0.17239026687218126,-0.31345164442132567,0.505410306550333,-0.23812130763562214,-0.18721221440858857,0.3663423411195133,-0.02712931849735902,-0.242835790400849,-0.03478407268324271,-0.1473034735427909,-0.17551055457144368,0.023482032263178423,-0.314897279627988,-0.15889659214632465,-0.31881891942550444,-0.10236274431855799,-0.14613024699553692,-0.06485108599438216,-0.2977043038134805,-0.279330546346745,-0.350120516840815,0.023817662059694822,-0.2539981699311767,-0.2630119153963756,0.046840696768858964,-0.25207286610231316,-0.22889087039682646,-0.31805788807817237,-0.2534976234487445,-0.20507900326724815,-0.15175867598506915,-0.19663575110969683,-0.22967511086103234,-0.26856381024227244,-0.28089698509798067,-0.27286067081584764,-0.350120516840815,-0.232686838732727,-0.350120516840815,-0.0792573563303427,-0.19366991191888788,0.09183413300685367,-0.2234587197311102,-0.22683944237989984,0.6381932606656368,-0.2968960824656298,-0.32706606877776256,0.024307937621139763,-0.24340978852515205,-0.08487452856416249,-0.2340996033673249,-0.23142504769404082,-0.2867872351899112,-0.22303067495951054,-0.2738174719108603,0.13342230686169734,-0.2741341144932632,-0.24944913904289973,-0.10165365803883328,-0.24732795468324278,-0.2675040291357111,-0.24532410561843823,0.1748301546490861,3.5878054236809844,-0.05133706755742299,-0.18827347755248147,12.544204022594759,-0.1547018436549329,-0.20903895278276508,-0.1909418320088191,-0.350120516840815,0.42606716695861113,2.436650133308006,0.7418450447989173,0.062118716103487855,-0.350120516840815,-0.350120516840815,-0.18913434288680378,-0.025315614380281803,1.8787624517262158,0.228243789538003,-0.350120516840815,-0.19139656339730832,-0.20608030242718456
0.9709946592063042,1.4776440595913225,-0.3087939533512231,-0.1356065313030659,0.21444910623737184,-0.20995197238090454,0.673905793019925,-0.19790105739502642,-0.3087939533512231,-0.1947658473420055,1.5161274539637979,-0.19992235222810514,0.7208617007278662,-0.016412167522104,0.20509927966899888,0.03500477581888088,1.9787669916113886,4.060152204987616,-0.3087939533512231,-0.01412552713333945,-0.19979308660877995,-0.21977049016295017,-0.2771629874675194,-0.024087962620897335,-0.16409896376531888,2.206028548323189,-0.24917896978086423,0.10116099119803998,1.1185538764088545,-0.27286895366989194,-0.05685643529612355,-0.21313795402415955,-0.2305690873344573,0.567613634938132,-0.21344639457641207,-0.12138405598492154,0.41375331523263986,-0.008209685992177121,-0.22697934109765616,-0.2137798950047545,-0.12348736099858272,-0.1391262386005899,0.09347226074166888,-0.2669861655053015,-0.2784176012905211,-0.3087939533512231,-0.15262509703229288,-0.2474883065559476,-0.05793331985594647,-0.27265369037660714,-0.2059250628218384,-0.3087939533512231,-0.03024009392944443,-0.2425523023762971,-0.3087939533512231,0.08912924803833282,-0.1447731730707377,-0.3087939533512231,-0.3087939533512231,-0.20075418113619642,-0.1165897160507315,-0.3087939533512231,-0.12511671623229098,-0.20293461868407692,-0.27159122660436325,-0.3087939533512231,-0.25375714946431277,-0.2504331760366502,-0.3087939533512231,-0.11959830546959635,-0.14914253516939965,-0.24688310228066795,0.08207245267053573,-0.2695437787617224,-0.3087939533512231,0.7076829820530658,-0.3087939533512231,-0.20275074102707974,-0.11304822274565335,-0.19280047665821032,-0.059789698607242044,-0.2548571379013607,-0.3087939533512231,-0.2196488329322971,-0.14473787260361087,-0.23814549176860517,0.13097711058950298,-0.3087939533512231,-0.22770364787340402,-0.11832439541352173,-0.1726773807660413,-0.1909952450647628,-0.259406061216619,-0.05336754257741614,3.99217799439959,0.011395535875303663,-0.13253806292306333,12.376435780397253,-0.13696331823535962,-0.2124664934641494,-0.16766985338045307,-0.3087939533512231,0.42706489659478525,2.5386288633323666,0.2558576661137394,0.16441618755954565,-0.3087939533512231,-0.3087939533512231,-0.3087939533512231,0.017684064786235795,1.7782001567461165,-0.009889895806943178,-0.3087939533512231,-0.19758354382887144,-0.2097232555557208
1.228094929277912,1.2455539997932812,-0.26188597322512003,-0.10125837324404825,0.43538319034817347,-0.22889713319806212,1.112302033922578,-0.1587661115127809,-0.2597845217358012,-0.2228166551006781,1.3395245586302826,-0.21914517904277064,0.6858765960285753,-0.014817448152635675,0.21538223773137383,-0.023575830986866275,1.7238812217095736,3.8726862151078647,-0.23669691283797337,-0.22840598744420879,-0.15547141200880468,-0.2838601705131553,-0.20613625465614918,-0.13625473485837422,-0.2434916536630579,1.9926274580785532,-0.13754640574593383,-0.07057230924563337,1.1192001773300773,-0.057408546357490604,-0.023317995377969074,-0.11430313263809631,-0.29092457544093414,0.4072225942085497,-0.31352303721727526,-0.11076261840522988,0.21304738082324767,-0.061683094566321435,-0.2758197479532496,-0.19828409046637527,-0.16551454501405835,-0.18656054743222297,0.05508449215020612,-0.2354726048598187,-0.23124849094575245,-0.3332301807769235,-0.053887649389537266,-0.2624386861689515,-0.09306186710611325,-0.3332301807769235,-0.27779197369814135,-0.26297693520327176,-0.04050667570280655,-0.29701193744963555,-0.2703691683020568,-0.12531730171461192,-0.1521707288808823,-0.24953264604614,-0.2297870745080619,-0.23114165251674312,-0.24812646308823597,-0.1913147647274086,-0.17174996867357006,-0.25630380285308246,-0.24530027379342145,-0.266874321650975,-0.28808449792628893,-0.1909109549815594,-0.2555923982436813,-0.23277483743432245,-0.13800201199170767,-0.16054535886634175,0.07672790259264015,-0.31044935091102344,-0.20964987084665906,0.7370211051173076,-0.20712008556575062,-0.25677793777591673,0.009353966703233926,-0.2863257469784948,-0.15088359390372147,-0.22105511654918675,-0.21414898050363257,-0.2560353659122303,-0.21322602092027793,-0.18460450617324717,0.08904167248114027,-0.3332301807769235,-0.26272201785638644,-0.11322461499956424,-0.18450576874639388,-0.287097382200374,-0.21532938239734742,-0.03000479353657798,3.9382362617201645,-0.06881231171510854,-0.1384025147873365,12.541136008297618,-0.1661197853886608,-0.15364354217485965,-0.23922484497456126,-0.3332301807769235,0.35250393164558913,2.4221461103255417,0.4207488258062655,0.08791873641080536,-0.3332301807769235,-0.3332301807769235,-0.2792058442114288,-0.011965894737434543,1.874768509852796,0.038999418968204635,-0.3332301807769235,-0.18819615957568678,-0.20494660152307156
1.164838943457854,1.0047557754389946,-0.22238467826879252,-0.17952217411669716,0.26768286408086306,-0.20311788309492732,0.8883859063511209,-0.2699219310028648,-0.292339895112175,-0.21483579459205657,1.5397878417099584,-0.10121111516917314,0.6803763277217362,-0.005132286680573142,0.073716100624707,-0.1531186496865912,1.929694810654701,4.048952963842946,-0.34105027398517607,-0.17146075958529738,-0.16702356823094217,-0.24992513296665403,-0.2603992373296264,0.008171388344687294,-0.24846112933162953,2.101151437357905,-0.13875043990825545,0.017618241385294026,1.0444680817440615,-0.29292074875348634,0.004487163926136991,-0.1889408734225073,-0.19566724328615187,0.6654614264644853,-0.3161586606435768,-0.15361150807893875,0.45105451275511643,-0.11204719603895394,-0.2305472617838778,-0.23367592543034033,-0.1707642836415851,-0.1622887065476485,0.11698299195893413,-0.283913074764208,-0.291764798784774,-0.13417244224544905,-0.14567127079950137,-0.15186897784678785,-0.04474827106535882,-0.24568078404250618,-0.23306759771701166,-0.34105027398517607,-0.014437185053465147,-0.3040490250901168,-0.30905675621328704,-0.07150616835086442,-0.1775892673944011,-0.29595557791685934,-0.25952867117260064,-0.2639831024761919,-0.18928908267183162,-0.147481181336062,-0.28841107800444343,-0.1290134383470105,-0.2839923559591452,-0.24707375320840372,-0.2898447961089135,-0.25876107995213926,-0.22720118882328666,-0.22919058374896267,-0.14539863085577126,-0.11761752803531217,0.1329988505019805,-0.24365597416209364,-0.08814393185639345,0.6968559004592471,-0.1757906017983303,-0.34105027398517607,0.059402416135473646,-0.34105027398517607,-0.08067643942998598,-0.26293152507807144,-0.2912623095245356,-0.2650339476187355,-0.24980689139266896,-0.21334240728919865,0.09626543283938889,-0.34105027398517607,-0.29236602306705056,-0.13392601337317192,-0.2366129093948498,-0.34105027398517607,-0.24444648700341068,0.13490064174627348,3.526109178642051,-0.34105027398517607,-0.09791047139762568,12.561663285419593,-0.12410048485280024,-0.23680129688807663,-0.22721194861432667,-0.34105027398517607,0.41535851579862854,2.4477528972612053,0.6279622498799051,0.05977915560477688,-0.34105027398517607,-0.34105027398517607,-0.25209839078686175,-0.15674799689773186,1.7885219608021024,0.18840534984645504,-0.34105027398517607,-0.18520084434184206,-0.20085143685373985
1.0301086613250905,1.3808795346492357,-0.24132111641201637,-0.09878825449553424,0.2866603776830248,-0.2282404629575629,0.8839576982174704,-0.27488041605651226,-0.20707776605497621,-0.30297956107472523,1.435675552455634,-0.14660850734182898,0.7412615902953048,-0.0018313173869534995,0.16247315717860397,-0.024527449125466557,1.8174821251514586,3.951059379231839,-0.25814568146022543,-0.10783496307468148,-0.24806224633517387,-0.33986294699715663,-0.10462194432919503,0.09867602889314028,-0.22324314890130248,2.2037832173336405,-0.04529706736002729,-0.16867617234337914,1.0869476643169689,-0.2868262503525103,0.021705247935214434,-0.2773316081339284,-0.19916816277928048,0.4521431569217645,-0.26854076101062707,-0.08077065690772664,0.3833947698228653,-0.034501412306108654,-0.28354739418327973,-0.2520053842283298,-0.1269833544596848,-0.23103198949885592,0.22057504281804696,-0.22434688382926765,-0.24158731105966502,-0.1817954214839449,-0.09979455747445051,-0.10170352038229209,-0.09546640931449574,-0.30078606078270664,-0.2918660596189084,-0.250045678653925,0.0793624981872303,-0.26885739734687836,-0.3157875772397896,-0.13231618647714882,-0.2320028719039474,-0.2579783314817962,-0.2474792837001854,-0.2087529392621199,-0.205606999882047,-0.17829257255016098,-0.16344036350824087,-0.2957371185195651,-0.27044001773651133,-0.23957947253564044,-0.24886166624986725,-0.275302545568396,-0.28069049572186006,-0.33986294699715663,-0.10840753777936685,-0.15553517596424912,0.09947478909280913,-0.2548774867936762,-0.21608078369262657,0.6216126383208255,-0.28789812112233093,-0.2368607764723826,-0.0026395066876289935,-0.238143676842067,-0.11360073927230387,-0.2079582300241701,-0.27390250761325957,-0.24936090952181922,-0.21487382295979454,-0.09015534807588955,0.09854491074808036,-0.29764638437816393,-0.23295538584816933,-0.018140235326703075,-0.2279521257984949,-0.2993388538965067,-0.20231961881018068,0.622715278569067,4.078517676650863,-0.11033272809533771,-0.1225938608764875,12.40982592204485,-0.14918805628004908,-0.22033300124182265,-0.2643038809401444,-0.33986294699715663,0.4033446391599172,2.382080967160735,0.5100263838037881,0.10843257166912725,-0.33986294699715663,-0.33986294699715663,-0.25152444200555213,-0.017415837803792047,1.8655156505399046,-0.01899759483547818,-0.33986294699715663,-0.20127227540733364,-0.2047774829210256
0.9993403992393762,1.1356621353138558,-0.22647107240355843,-0.19215269307564603,0.17633713923387234,-0.290108491791181,0.7533184624497353,-0.2797484280078259,-0.22378728484894111,-0.22141977921281192,1.4529952793900094,-0.05412367424268322,0.6334529432108369,-0.055780117550414135,0.16985483113912636,-0.07950604773668674,1.986477351362838,3.7974666525734566,-0.2554083110989573,-0.0701057856996392,-0.10917741479689663,-0.2796819878112097,-0.08382400882798177,0.09021121808636925,-0.17745896092025654,2.0783510068369564,-0.17436269415996233,-0.07884828816934378,0.9869666439077015,-0.35932103163826984,-0.061196195615702824,-0.13106233810230983,-0.23938987563965491,0.5867104830711296,-0.30266499034142297,-0.10890781766513888,0.3358855092087695,-0.07743939609814586,-0.15538975295301333,-0.09952327187398499,-0.1539555451804732,-0.23022845786542204,-0.02090896348201424,-0.21532528349637203,-0.27832500366274177,-0.1483233843758045,-0.025802695957848322,-0.06545868739848065,-0.13676040276618914,-0.29923193776199386,-0.260751587982615,-0.32627806307337803,-0.0720667314412046,-0.23063694224227954,-0.2887976588987785,-0.07051948945543278,-0.22562082799169242,-0.2718837953364507,-0.2821200803331257,-0.26465303916372673,-0.239719298388858,-0.19259815530493038,-0.175813817419573,-0.21724291666879408,-0.21151415586500258,-0.2201145563053353,-0.22447242409044002,-0.31649786533204216,-0.2610388263739721,-0.35932103163826984,-0.12381588892538933,-0.1631333320687168,-0.01967095383223597,-0.22359181083136506,-0.20140479930886157,0.6276757946700537,-0.2659298840323925,-0.2675402135306812,0.06285268551151796,-0.20947522180402042,-0.1003364876342109,-0.19119858170386358,-0.2778894942750514,-0.3037789619874065,-0.17090297496421689,-0.16970680827613388,0.08206792529026334,-0.301908818357191,-0.2508726383863457,-0.1882493250305032,-0.24508238727696133,-0.267265300447327,-0.31088511850854106,0.15628021832945907,3.4753159835251615,-0.14768227127071484,-0.13444798198573657,12.72545551039022,-0.12291023385975546,-0.25526852676205936,-0.28145136784253416,-0.35932103163826984,0.3712573630900302,2.3609599676357114,0.3031882151003922,0.12594222920004866,-0.35932103163826984,-0.35932103163826984,-0.21166507321507416,0.10514555484951163,1.9218166896014053,0.07420287727597465,-0.35932103163826984,-0.18328035410496238,-0.20024659670267878
