system,forecast_pct,credit_pct,tg,tg_base,left_o,left_d,seasons
blk_q75,8.891588893816449,15.228546765696393,114.99630716411413,126.21919948761932,1.0289061745969474,1.0106530861840537,26.0
ks11_q75,14.103758002575917,25.270517634885724,108.89920126968273,126.77993674385485,0.9705915471778097,0.9503935031798033,28.0
ks52_lam05_q75,14.412897861261353,26.114678881035235,108.5072739523913,126.77993674385485,0.9646235194623095,0.9471029269412303,28.0
ks52_q75,14.314622636640683,25.889085494027785,108.63186722000026,126.77993674385485,0.9659846778322546,0.948194581464005,28.0
