season,side,component,n_tg,att,p,tau2,tau2_plain,tau2_half,tau2_mom,bias_exact,k_loo,k_half,k_mom,k,shrink_mean
2015,def,fg3,2460,54918.0,0.3503222986998798,5.030547788759014e-05,2.146191523421587e-05,-3.9951310326493266e-05,1.7068156781233937e-05,-0.00012068673362389975,4325.48278003264,1000000.0,12748.621959186908,12748.621959186908,0.0018955436870850184
2015,def,fg2,2460,149963.0,0.48515967271927074,0.0002076434506995297,0.0001901223790772033,0.0001644329775085053,0.0001876109146388732,-5.055671939624021e-05,1182.122698317565,1492.7664751202472,1308.3462478788997,1308.3462478788997,0.04535630277833211
2015,def,ft,2460,54792.0,0.7497262374069207,-2.9552972658253156e-05,-2.8893451719840945e-05,-6.099010368438912e-05,9.457600542403137e-07,-0.000129157893183621,1000000.0,1000000.0,187536.41394741417,187536.41394741417,0.0001317109627107938
2016,off,fg3,2460,59182.0,0.3535872393633199,0.00025719746929424433,0.0002230520173363894,0.00022873647837019705,0.00021049087683273676,-0.00011164831198479085,852.4971241507135,958.5707731205193,1041.660836856204,1041.660836856204,0.024227816449898017
2016,off,fg2,2460,148700.0,0.4913517148621385,0.00028819234716258405,0.00027428192095663585,0.0002701679049649838,0.0002685834934146961,-4.901396999264512e-05,852.27067671942,909.1305156082394,914.4936035304917,914.4936035304917,0.06309062997048862
2016,off,ft,2460,55951.0,0.755607585208486,0.0011640282499054725,0.001165145199250675,0.001115904100085408,0.0011258457873842328,-0.00011918598731677133,149.39085819208992,155.83344411039053,154.45736988299223,154.45736988299223,0.13879094513673748
2016,def,fg3,2460,59182.0,0.3535872393633199,0.00010560920714093648,6.649974407279927e-05,4.925835704656778e-05,6.246321251121186e-05,-0.00011453743124728653,2076.1457153975225,4451.226473203338,3510.2277660283407,3510.2277660283407,0.0073224099614983785
2016,def,fg2,2460,148700.0,0.4913517148621385,0.0002450441167311691,0.00022932000689629845,0.00021537816860756333,0.0002249421905906877,-4.9646651783219e-05,1002.3414967806548,1140.4028938009471,1091.915598832893,1091.915598832893,0.053395751963546026
2016,def,ft,2460,55951.0,0.755607585208486,5.799640078482438e-05,5.929572200580222e-05,9.346788789444306e-07,9.262218637507249e-05,-0.00013765861318066431,2998.378810754017,186048.04615848567,1877.467872643694,1877.467872643694,0.013236273138842205
2017,off,fg3,2460,66378.0,0.357543161890988,0.00024069962597767655,0.00020767327711231404,0.000171081640097677,0.00019437877890743837,-9.748365329751376e-05,919.7947074376731,1294.0853380297965,1138.9836035646695,1138.9836035646695,0.02449076530089063
2017,off,fg2,2460,143597.0,0.503248675111597,0.00028664846695782204,0.0002715052688690478,0.00023767663243035592,0.0002670242347925263,-5.232758488357885e-05,856.2025336812488,1032.617894218308,919.1268495753865,919.1268495753865,0.060835425964205804
2017,off,ft,2460,55444.0,0.7708137940985499,0.0006220228482780382,0.0006158676290918961,0.0005323045982722685,0.0005977277897180036,-0.00010762989337266488,268.99850563861804,314.3373497109731,279.93213556091973,279.93213556091973,0.0809914517278628
2017,def,fg3,2460,66378.0,0.357543161890988,9.775840004059365e-05,6.636793478313325e-05,7.712673808334187e-05,5.989163692199259e-05,-9.932918934209598e-05,2264.7081167916162,2870.525158438042,3696.580247837523,3696.580247837523,0.007683562515244644
2017,def,fg2,2460,143597.0,0.503248675111597,0.00013058140252741036,0.00011340261200895229,0.00010194960645278031,0.00011330018059537305,-5.420332245203091e-05,1879.5107031693499,2407.3574408431646,2166.184929233518,2166.184929233518,0.026767409517559817
2017,def,ft,2460,55444.0,0.7708137940985499,-3.0434862883439692e-05,-3.550650029662854e-05,1.431126710368459e-05,9.475820865154641e-07,-0.00011628447058820923,1000000.0,11691.712232580017,176579.1260102493,176579.1260102493,0.000140655798872866
2018,off,fg3,2460,71321.0,0.3617588087660016,5.552847558272099e-05,2.5524220926542517e-05,6.144384481755444e-05,2.2046152978168207e-05,-9.433135423323716e-05,4018.5238968400704,3631.649463780188,10121.607443495357,10121.607443495357,0.003007134276409833
2018,off,fg2,2460,140337.0,0.5103073316374156,0.00041344167846622804,0.00039612278783286465,0.0003949821657899112,0.0003914775299509403,-5.5998228266608335e-05,592.322442368288,620.0046634414796,625.5551494785669,625.5551494785669,0.08516586267305624
2018,off,ft,2460,52041.0,0.76583847351127,0.0004689410371256782,0.00046488689028160237,0.00038494012968071865,0.00045416729539896294,-0.00011748752346399025,360.9882129143419,439.76237835895296,372.73090482107654,372.73090482107654,0.05902604618315768
2018,def,fg3,2460,71321.0,0.3617588087660016,4.89805199851711e-05,2.029842042355707e-05,-9.684832974066536e-06,1.686495601769158e-05,-9.416770470750987e-05,4555.739835996459,1000000.0,13231.134777356372,13231.134777356372,0.00230211731440617
2018,def,fg2,2460,140337.0,0.5103073316374156,0.00020606410784825406,0.00018919823805709524,0.00016281675327469867,0.0001904402982983672,-5.832680030909754e-05,1188.4203771493217,1504.0883683068505,1285.9189307836757,1285.9189307836757,0.043362411100386335
2018,def,ft,2460,52041.0,0.76583847351127,3.82132041496871e-05,3.9391120804386984e-05,4.143879709583136e-05,5.660398373502739e-05,-0.00012381294848573489,4429.939616973541,4085.1134400140677,2990.6408663148964,2990.6408663148964,0.0077944417825557884
2019,off,fg3,2460,78665.0,0.3550117587237018,0.00015181201048411393,0.00012216201845116457,0.00010861999202355828,0.00011525969199003488,-8.400111758436916e-05,1461.92839975533,2043.2545189521327,1925.5499101096714,1925.5499101096714,0.017155355069085634
2019,off,fg2,2460,140588.0,0.519553589211028,0.0003355116660984368,0.00032019601779964416,0.0003157995457283964,0.00031653192466564494,-5.541796974221145e-05,729.4547885233687,774.987154830956,773.1940204751216,773.1940204751216,0.07016870479217857
2019,off,ft,2460,55267.0,0.7651401378761286,0.00088979804238826,0.0008946312919653321,0.0008733640615573112,0.0008620204974183705,-0.00010870797524922402,191.01809602348277,194.6124593212085,197.17341804685196,197.17341804685196,0.11100107667365748
2019,def,fg3,2460,78665.0,0.3550117587237018,6.792152688776114e-05,3.800097607557663e-05,4.138860260452947e-05,3.39874211101588e-05,-8.429539315184846e-05,3267.569204052617,5362.30448926516,6530.012642952277,6530.012642952277,0.005123702462630875
2019,def,fg2,2460,140588.0,0.519553589211028,0.0002499367134659599,0.00023473287757302556,0.00020495359992132533,0.000233414303800818,-5.6274457203058335e-05,979.2102490548702,1194.1268244856683,1048.52439398832,1048.52439398832,0.052732491863722614
2019,def,ft,2460,55267.0,0.7651401378761286,1.146890444482419e-05,7.454566401932751e-06,-1.1624779039097847e-05,2.874024149405873e-05,-0.00012030880258886309,14819.857356046978,1000000.0,5913.921354403506,5913.921354403506,0.004184652628768871
2020,off,fg3,2118,72236.0,0.3579517138269007,0.00012883754071442145,9.485081438621966e-05,0.00011958220175797484,9.388965130915679e-05,-9.718776060131886e-05,1729.6889618018076,1863.5622087846712,2373.519008028225,2373.519008028225,0.014751790430195815
2020,off,fg2,2118,115832.0,0.5238103460183714,0.00021729999057187532,0.00020073074968398894,0.0001720558252790916,0.00020237268777746064,-7.028460809939098e-05,1124.1586835677092,1419.7698389130921,1207.0782575619958,1207.0782575619958,0.04423168239368566
2020,off,ft,2118,47756.0,0.7717564285116006,0.0007356317700582021,0.0007314581640077682,0.0006919743435168466,0.0007073140886493103,-0.00012224274909790643,226.73745198827285,241.04256856823628,235.8150018800455,235.8150018800455,0.09483522136805399
2020,def,fg3,2118,72236.0,0.3579517138269007,0.00010935352368187003,7.610000586696195e-05,7.134977070856543e-05,7.560644924440027e-05,-9.721391552122302e-05,2037.8755483703942,3123.329897578397,2947.4849601660258,2947.4849601660258,0.011914706926505992
2020,def,fg2,2118,115832.0,0.5238103460183714,0.00042105261801208014,0.0004006735620810239,0.0003600669657404429,0.0003958220514594874,-6.729194069672106e-05,580.1642381274697,678.4284441040502,617.1451803653672,617.1451803653672,0.08294223567637721
2020,def,ft,2118,47756.0,0.7717564285116006,3.11807652525965e-05,2.8398359357675536e-05,1.3523690327629666e-05,4.819609657978284e-05,-0.00013311287247715588,5349.300178921372,12333.562001478811,3460.7631111476067,3460.7631111476067,0.007141327303335976
2021,off,fg3,2160,74792.0,0.36652315755695797,0.00027269192423497613,0.00023384291786214976,0.00024011906152486952,0.00022967344827956544,-9.562650677507283e-05,825.6170470108043,937.614447602932,980.2574172898248,980.2574172898248,0.035433787097590715
2021,off,fg2,2160,116105.0,0.5301838852762586,0.0003777509657641758,0.0003653597008486192,0.00036166709392376203,0.0003591383856429633,-6.470392842620711e-05,646.1753449510315,674.9117204998073,679.6638019387784,679.6638019387784,0.07494136080524172
2021,off,ft,2160,46069.0,0.7760750179079208,0.0007702249922316074,0.0007646736808620508,0.0007125356227162592,0.0007356493667701405,-0.00012218050721332212,213.15929803033842,230.41741835115397,223.17781552690693,223.17781552690693,0.09474269995315304
2021,def,fg3,2160,74792.0,0.36652315755695797,9.437670452859007e-05,5.709056924822161e-05,4.7430723737932125e-05,6.000019232843027e-05,-9.766717519824514e-05,2385.5367948599255,4746.693355862138,3752.306325923157,3752.306325923157,0.009514794205628417
2021,def,fg2,2160,116105.0,0.5301838852762586,0.00011372753398630593,9.81429527502809e-05,8.065121716721975e-05,0.00010030801940092478,-6.849644379129751e-05,2146.299599159894,3026.530400677723,2433.438144487989,2433.438144487989,0.022155151107169393
2021,def,ft,2160,46069.0,0.7760750179079208,1.3803124129925038e-05,1.3728823820951848e-05,2.3068001693118065e-05,3.228214338186341e-05,-0.00013359366396351787,11894.453539946826,7117.244954880193,5085.802907428738,5085.802907428738,0.004607610861777432
2022,off,fg3,2460,86492.0,0.35359339592101,0.00013889918063332338,0.0001098851872231964,8.92072877727191e-05,0.00010608568875309969,-7.836929819723853e-05,1598.5744613897355,2489.0419652047062,2093.031449182185,2093.031449182185,0.017072760070968383
2022,off,fg2,2460,130144.0,0.5325869805753627,0.00031281300005661053,0.000296137838382592,0.00027190130152075016,0.00029489070197095,-6.213741218098728e-05,778.5429355785807,895.6865965300672,825.8597158997827,825.8597158997827,0.06145894245980189
2022,off,ft,2460,52299.0,0.7735520755654984,0.0006429913211586409,0.000641521789129158,0.0006053592934485891,0.0006200301392248945,-0.00011260129853030578,257.01220122679354,272.98930834823483,266.52997066770865,266.52997066770865,0.08037478524026115
2022,def,fg3,2460,86492.0,0.35359339592101,5.11951716894544e-05,2.521440760405029e-05,-4.893478358020267e-06,2.501323955914964e-05,-7.973111290792297e-05,4337.141092430954,1000000.0,8876.926251128867,8876.926251128867,0.00408038043063476
2022,def,fg2,2460,130144.0,0.5325869805753627,0.00020859211003579738,0.00019130579750494886,0.0001941285915300486,0.000193276304566564,-6.339607344107297e-05,1167.5338597870343,1254.5207763150113,1260.0528134960389,1260.0528134960389,0.0411708276384917
2022,def,ft,2460,52299.0,0.7735520755654984,7.404431132070385e-05,6.83887610117485e-05,8.198031553493553e-05,8.439532465664739e-05,-0.0001213912400072101,2231.8610555365963,2015.8084747829876,1958.1252337500196,1958.1252337500196,0.011825189853498909
2023,off,fg3,2460,84130.0,0.3607036728871984,0.0001858794462858588,0.0001566982424041395,0.000129494921963969,0.00015353453927096885,-8.348561598291674e-05,1203.0572845333247,1726.8910510749206,1456.5036828915488,1456.5036828915488,0.023859122290291662
2023,off,fg2,2460,132995.0,0.5479002970036467,0.00024246215727290407,0.0002269315407061061,0.00020325575707386226,0.0002264628921519135,-5.981456217406823e-05,1000.4088587507308,1193.3796785863262,1071.0862505673279,1071.0862505673279,0.04915492590910063
2023,off,ft,2460,56433.0,0.7810323746743927,0.000578313860758133,0.0005789207661858917,0.0005120101300497205,0.0005612106830306271,-0.00010053864548413376,280.56227100697146,316.894218701015,289.1125472753279,289.1125472753279,0.07890007363876995
2023,def,fg3,2460,84130.0,0.3607036728871984,7.49011695556564e-05,4.3389559284987166e-05,5.97493903983376e-05,4.485166689163588e-05,-8.511580246770893e-05,2985.5825112724906,3742.692944787686,4985.848629427984,4985.848629427984,0.007094330566200714
2023,def,fg2,2460,132995.0,0.5479002970036467,0.00023659836575402323,0.00022153384311709084,0.00020348392931083113,0.0002211519345224815,-5.991709074789852e-05,1025.2027281532546,1192.0415084824833,1096.8083574370373,1096.8083574370373,0.048058762212032625
2023,def,ft,2460,56433.0,0.7810323746743927,-3.724190848689914e-06,-5.221720649328055e-06,-3.705849343953058e-05,1.1653155346705118e-05,-0.00010831516342779298,1000000.0,1000000.0,13923.529319034405,13923.529319034405,0.0017854754325751392
2024,off,fg3,2460,86306.0,0.3656408592681853,0.00013876359772594136,0.00010539340407470966,0.0001327302809164352,0.00010420330428937825,-8.237945097076527e-05,1622.610779461835,1696.3673090451364,2160.7693825306974,2160.7693825306974,0.01651438589737658
2024,off,fg2,2460,132283.0,0.5452930459696257,0.0004036037260063057,0.0003890493981123801,0.00038079025795655997,0.00038532064148677497,-6.020688388977183e-05,601.1620629283054,637.1781931437446,629.6866100795924,629.6866100795924,0.08002374733927005
2024,off,ft,2459,51928.0,0.783219072562009,0.0004656118803630248,0.00046129103884396495,0.00043831408499006894,0.0004470317934012129,-0.00010810848934206051,344.4925270131243,365.94720262577266,358.81075046854977,358.81075046854977,0.06083858044265806
2024,def,fg3,2460,86306.0,0.3656408592681853,8.54766159730808e-05,5.510934015284909e-05,3.3449382022459915e-05,5.571262724810191e-05,-8.282458274173416e-05,2634.162652601125,6731.344373293138,4041.441242114268,4041.441242114268,0.008900057647030443
2024,def,fg2,2460,132283.0,0.5452930459696257,0.00026498452487397096,0.00025096589885804395,0.00024347935867802495,0.00025138771218371554,-6.18187926824689e-05,915.6430876365285,996.5167061753058,965.167495355481,965.167495355481,0.05372830720215289
2024,def,ft,2459,51928.0,0.783219072562009,2.1255486179071888e-05,1.902516759688151e-05,-8.259577121260781e-07,3.3488616425911124e-05,-0.00011437378420661983,7546.2782606930095,1000000.0,4789.6817005997555,4789.6817005997555,0.004853609201710692
2025,off,fg3,2460,92412.0,0.36025624377786436,0.00018845763280809935,0.00016089213545395411,0.00016699057068725955,0.0001569930551644654,-7.515876352614247e-05,1189.5470377005736,1342.4663315797666,1427.9562787289387,1427.9562787289387,0.026487253191931456
2025,off,fg2,2460,127002.0,0.5450701563754902,0.0003398896931432778,0.00032849047398025134,0.00031532283823575326,0.00032287826076384093,-5.9333734030851634e-05,714.1907794654907,769.8335021860778,751.8192284113948,751.8192284113948,0.06553640166077779
2025,off,ft,2460,52204.0,0.7789249865910658,0.00024685452159792253,0.00024306851821800528,0.00018441812910805015,0.00023914384474460492,-0.00010772665284376098,660.4645556398964,884.0706860188737,681.7598089927392,681.7598089927392,0.03309091834183336
2025,def,fg3,2460,92412.0,0.36025624377786436,4.090260112557229e-05,8.933967696961451e-06,-1.1709237501290144e-05,1.0691876929215277e-05,-7.681665232536037e-05,5480.805930916219,1000000.0,20967.246473476804,20967.246473476804,0.0018510497619987668
2025,def,fg2,2460,127002.0,0.5450701563754902,0.0002024608832148761,0.00018648094690077745,0.0001677475820615698,0.00018551573584472156,-6.136330674495598e-05,1198.9777038592306,1447.0914089789196,1308.4932325172933,1308.4932325172933,0.038756923630983
2025,def,ft,2460,52204.0,0.7789249865910658,7.990537444270584e-06,7.313509017625749e-06,2.966791543039523e-06,1.8102748430787614e-05,-0.00011065506354480095,20403.96694865299,54954.53912068104,9006.293300612235,9006.293300612235,0.0025909487482772492
2026,off,fg3,2460,90945.0,0.35964593985375776,0.00012283334066982133,9.839872331580495e-05,0.00012616869921373903,9.245631255983892e-05,-7.241458113418735e-05,1825.8757842055475,1777.607470155122,2425.777278073266,2425.777278073266,0.015559349145934013
2026,off,fg2,2460,128162.0,0.5500148249871256,0.00021488679953178322,0.0002004567914709163,0.000189792491247258,0.00020244603688412833,-6.413074928573689e-05,1126.6934632765854,1275.664547031357,1195.9313015125147,1195.9313015125147,0.04268121034651483
2026,off,ft,2460,56669.0,0.7821207362049798,0.00036351965848138105,0.0003626302797050282,0.00037291196195956747,0.00035828615180987097,-0.00010413376542607078,444.5092062432945,433.3136271528671,451.00217808903983,451.00217808903983,0.052917468154905674
2026,def,fg3,2460,90945.0,0.35964593985375776,4.544689129260247e-05,1.9716711780662814e-05,-2.7823504981275174e-05,1.629915583826929e-05,-7.28872863092032e-05,4934.956293888547,1000000.0,13760.125030248928,13760.125030248928,0.002779792426253994
2026,def,fg2,2460,128162.0,0.5500148249871256,0.00042778160404992885,0.0004128397571114273,0.0003835394964994319,0.0004083323277991998,-6.166023887204907e-05,565.9699951675059,631.2558539254503,592.9277108227055,592.9277108227055,0.082435855496093
2026,def,ft,2460,56669.0,0.7821207362049798,7.294944643424462e-05,6.76945543633059e-05,8.216837868802068e-05,8.109014959412322e-05,-0.0001077001217131424,2215.0659496922253,1966.5452504413363,1992.693756938177,1992.693756938177,0.012528645385783016
