when,label,system,k,game,stint,scale_off,scale_def,seconds,wall,seasons,loss_frac,time_frac,true_loss,game_unmapped
2026-09-06 00:22:33,shared factorization mspi1_lam015,mspi1_lam015,3,111.3658255414786,3628.1082158248887,1.1760345984653753,0.9188779813930564,71.40725374221802,20.800895929336548,28,1.000632085180107,0.5322701264227638,0.5326065664814893,114.41361273114184
2026-09-06 00:23:22,mspi1_lam05_r015,mspi1_lam05_r015,3,111.22314695606124,3627.797206634045,1.1998847451300123,0.9409512108761068,71.10143280029297,20.713971376419067,28,0.9993501050956192,0.5299905351643069,0.5296460970161336,112.81285414957574
2026-09-06 00:23:52,mspi1_lam05_r02,mspi1_lam05_r02,3,111.18084807769384,3627.67565115173,1.201533193728113,0.9502618260905656,70.37998151779175,20.51374125480652,28,0.9989700458210996,0.524612832687034,0.5240725055077031,112.60099610131871
2026-09-06 00:24:20,mspi1_lam05_r04,mspi1_lam05_r04,3,111.12018403459147,3627.5005697661127,1.2054587325507855,0.9718854081943922,69.87733817100525,20.23165798187256,28,0.9984249738688213,0.5208661259630162,0.5200457482037786,112.25936696778186
2026-09-06 00:24:49,mspi1_lam05_r06,mspi1_lam05_r06,3,111.1209532207468,3627.502754558778,1.2074783429860938,0.9816638626874402,69.95893478393555,20.335955142974854,28,0.998431885076481,0.5214743476380419,0.5206566159312783,112.19200976163742
2026-09-06 00:25:17,mspi1_lam05_r08,mspi1_lam05_r08,3,111.13875499742,3627.554819798432,1.208685969424242,0.9861642684495856,69.36774802207947,20.228556871414185,28,0.998591835661194,0.5170676377313905,0.5163395215231865,112.20594234809596
2026-09-06 00:25:47,mspi1_lam05_low05,mspi1_lam05_low05,3,111.16932579991844,3627.676824442842,1.2014547683483912,0.9578962198655292,70.39300656318665,20.380122900009155,28,0.9988665171058914,0.5247099214587718,0.5241151717384293,112.4239999299914
2026-09-06 00:26:17,mspi1_lam05_low2,mspi1_lam05_low2,3,111.13812588004254,3627.528151324968,1.2043088424561543,0.9635427218166251,70.43122911453247,20.469529390335083,28,0.9985861829842604,0.5249948326011395,0.5242525859736327,112.39158232854555
2026-09-06 00:26:45,mspi1_lam05_low4,mspi1_lam05_low4,3,111.1434403363594,3627.528099917769,1.2044681978766718,0.9640151948845752,70.32168054580688,20.4283447265625,28,0.9986339338582838,0.5241782568687147,0.5234621946997825,112.4029600200945
2026-09-06 00:27:14,mspi1_lam05_d4,mspi1_lam05_d4,3,111.1315698028818,3627.546113696989,1.2049981317399496,0.9619996399434936,68.25662016868591,19.98658466339112,28,0.9985272760338736,0.5087852836006368,0.5080359833198658,112.39755812364147
2026-09-06 00:27:42,mspi1_lam05_d8,mspi1_lam05_d8,3,111.17080391111088,3627.6552894767487,1.203092090964175,0.9614549576356038,75.40866017341614,21.967517137527462,28,0.998879798069575,0.5620966355711401,0.561466973834888,112.42478284914807
2026-09-06 00:28:12,mspi1_lam05_l2x5,mspi1_lam05_l2x5,3,111.15482591336183,3627.6032168495326,1.20306263478024,0.961201615448506,70.60530805587769,20.50491762161255,28,0.9987362343045969,0.5262924181440853,0.5256273078402841,112.41679392413052
2026-09-06 00:28:41,mspi1_lam05_l2x20,mspi1_lam05_l2x20,3,111.1345060221701,3627.587940464764,1.2030628711046312,0.9611246160950524,69.9265685081482,20.3224618434906,28,0.9985536582315965,0.5212330892111688,0.5204792080231687,112.40207815586326
2026-09-06 00:29:09,mspi1_lam05_bag3,mspi1_lam05_bag3,3,111.17934767717978,3627.68780409016,1.2041553424995213,0.9620328901126552,85.89941310882568,323.1131386756897,28,0.9989565645858312,0.6402947750957112,0.639626668851869,112.43175695111024
2026-09-06 00:34:40,mspi1_lam05_lr05,mspi1_lam05_lr05,3,111.1373482847387,3627.527636815091,1.2033922979915332,0.9620672811742808,71.74024271965027,20.78792428970337,28,0.9985791962196356,0.5347522283917752,0.5339924504041179,112.3863315411486
2026-09-06 00:35:09,mspi1_lam05_mcw20,mspi1_lam05_mcw20,3,111.15723158356695,3627.620464501805,1.2048266878096523,0.9613666953164588,70.11162972450256,20.3809916973114,28,0.9987578494704874,0.5226125367023228,0.521963373263128,112.43569780505968
2026-09-06 00:38:05,"ridge x0.5, map with the age term",mspi1_lam05,3,110.99662313656825,3626.982413264164,1.211309329478864,0.9702167690773053,69.97948789596558,20.36028289794922,28,0.9973147679467214,0.5216275506666599,0.5202268596477365,112.38918899648496
2026-09-06 00:38:37,mspi1_lam05_po,mspi1_lam05_po,3,110.93756791424892,3626.803838006024,1.2144559847554788,0.9714726374526194,77.5961811542511,22.42049145698548,28,0.9967841513957026,0.5784024309630874,0.5765423763127525,112.38517488730112
2026-09-06 00:42:04,design from cached per-season pieces,mspi1_lam05,3,110.99662313656825,3626.982413264164,1.211309329478864,0.9702167690773053,65.25227332115173,19.157568216323853,28,0.9973147679467214,0.486390862970378,0.48508479063470805,112.38918899648496
2026-09-06 00:50:13,"direct layout, cached shots, GBDT without auditions",mspi1_lam05_fast,3,110.9952007822662,3627.025376988689,1.2115353904712252,0.9697374718122078,53.18282842636109,16.2414448261261,28,0.9973019879637759,0.3964251434764686,0.39535558366790724,112.4063369552985
2026-09-06 00:51:34,mspi1_lam05_fast_dec07,mspi1_lam05_fast_dec07,3,110.92448641289124,3626.914326322424,1.2137673830175424,0.9731175611185224,52.22489809989929,15.956832885742188,28,0.9966666129146007,0.3892847246919752,0.38798708801814374,112.25686615109522
2026-09-06 00:52:01,mspi1_lam05_fast_dec05,mspi1_lam05_fast_dec05,3,110.89846981249109,3626.9062315343263,1.214797381636944,0.9745349930178868,55.36416959762573,16.832716941833496,28,0.9964328513905323,0.41268487452832614,0.41121276625200404,112.19279325568762
2026-09-06 00:52:29,mspi1_lam05_fast_dec03,mspi1_lam05_fast_dec03,3,110.90313375939284,3626.989343966413,1.2151543819351558,0.974745476032676,51.86384105682373,15.86425495147705,28,0.9964747573782156,0.3865934031820144,0.38523056763981645,112.17789986277312
2026-09-06 00:55:26,H-2 season at half weight; map linear+log2&age2&xlog,mspi1_lam05_fast_dec05,3,110.78565858106832,3627.056454875372,1.215538386875196,0.9534567540336172,51.158278465271,15.623676538467407,28,0.9954192322018679,0.38133413510876396,0.3795873319823292,112.19279325568762
2026-09-06 00:56:32,mspi1_lam035_fast_dec05,mspi1_lam035_fast_dec05,3,110.83682447313925,3627.128560555343,1.210766472519304,0.944884917157754,51.66622042655945,15.834768533706663,28,0.9958789624020805,0.38512033773919196,0.3835332423476453,112.53291685360956
2026-09-06 00:57:00,mspi1_lam07_fast_dec05,mspi1_lam07_fast_dec05,3,110.7701536674725,3627.0407366416734,1.2186004803428374,0.9614329292593364,51.578094244003296,15.804311275482178,28,0.9952799191410928,0.3844634446103839,0.3826487460645289,112.06738192462636
2026-09-06 00:57:27,mspi1_lam05_fast_dec05x,mspi1_lam05_fast_dec05x,3,110.75461545590636,3626.8950310792593,1.2135335252557922,0.956396946665026,52.4185643196106,15.984474658966064,28,0.9951403068950219,0.3907283139332264,0.38882949424008534,112.1752387849595
2026-09-06 01:01:47,"X written straight in CSR, exposure fit from the parts, no edf",mspi1_lam05_fast_dec05,3,110.78565858106832,3627.056454875372,1.215538386875196,0.9534567540336172,45.121326208114624,13.872255325317385,28,0.9954192322018679,0.33633465434557885,0.33479398339155675,112.19279325568762
2026-09-06 01:04:59,box and exposure caches mspi1_lam05_fast_dec05,mspi1_lam05_fast_dec05,3,110.78565858106832,3627.056454875372,1.215538386875196,0.9534567540336172,41.43971514701843,12.917776823043823,28,0.9954192322018679,0.3088919019327307,0.3074769398552535,112.19279325568762
2026-09-06 01:05:23,box and exposure caches mspi1_lam05_fast_dec05_p1,mspi1_lam05_fast_dec05_p1,3,110.78581761812067,3627.053869165883,1.2155797307853602,0.9537165786359626,43.93962788581848,13.726435661315918,28,0.9954206611642676,0.3275262674879526,0.3260264137315226,112.19387920769708
2026-09-06 01:10:51,map re-weights the prior against the residual,mspi1_lam05_fast_dec05,3,110.6710690725274,3626.96466577168,1.2211317654950304,0.9452988708494188,40.543325424194336,12.582340002059937,28,0.9943896350313395,0.3022102072016314,0.3005146976419757,112.19279325568762
2026-09-06 01:12:54,decay on the exposure too,mspi1_lam05_fast_dec05x,3,110.62746203136678,3626.749956470108,1.2196022376407014,0.9484500907407324,40.894925355911255,12.703838348388672,28,0.9939978217949815,0.30483103534299644,0.3030013851464475,112.1752387849595
2026-09-06 01:15:38,shooter totals cached per season,mspi1_lam05_fast_dec05x,3,110.62746203136678,3626.749956470108,1.2196022376407014,0.9484500907407324,39.63075876235962,12.37129020690918,28,0.9939978217949815,0.2954079294636096,0.2936348384277935,112.1752387849595
2026-09-06 01:16:33,mspi1_best_past08,mspi1_best_past08,3,110.63126115610268,3626.845576012529,1.220337948577663,0.9475899362792596,39.941635608673096,12.411903858184814,28,0.9940319572767405,0.29772520746573716,0.29594837070779034,112.15331092065928
2026-09-06 01:16:56,mspi1_best_fut08,mspi1_best_fut08,3,110.6979491905388,3626.9525186914857,1.223174059024125,0.9465935654077108,40.22289872169495,12.620309352874756,28,0.9946311553397901,0.2998217445103721,0.29821204813834273,112.20113490049876
2026-09-06 01:17:18,mspi1_best_past07fut1,mspi1_best_past07fut1,3,110.61648082892604,3626.863476454172,1.2202854326699426,0.9476188127787284,39.53342628479004,12.64575695991516,28,0.9938991546909338,0.2946824125528483,0.292884600738561,112.13285770032618
2026-09-06 01:20:11,"pieces on disk (first pass, writing)",mspi1_lam05_fast_dec05x,3,110.62746203136678,3626.749956470108,1.2196022376407014,0.9484500907407324,37.723817110061646,12.44339156150818,28,0.9939978217949815,0.2811935741823705,0.27950580024002186,112.1752387849595
2026-09-06 01:20:34,pieces on disk,mspi1_lam05_fast_dec05x,3,110.62746203136678,3626.749956470108,1.2196022376407014,0.9484500907407324,32.67665243148804,10.640081644058228,28,0.9939978217949815,0.2435719763648847,0.2421100139569941,112.1752387849595
2026-09-06 01:20:57,mspi1_best_pad05,mspi1_best_pad05,3,110.63939138112951,3626.764997809322,1.2194258017200943,0.9492910232648112,32.72584795951843,10.487690687179564,28,0.9941050080890703,0.2439386801456897,0.242500663599468,112.18466723489588
2026-09-06 01:21:15,mspi1_best_pad2,mspi1_best_pad2,3,110.63272334405278,3626.776464156328,1.2202540196550278,0.94811803284979,32.921518325805664,10.61644983291626,28,0.9940450951686415,0.24539720830834494,0.24393589128698767,112.1812064271209
2026-09-06 01:21:34,mspi1_best_padleague,mspi1_best_padleague,3,110.63114069783394,3626.7643020055343,1.2198980914210509,0.9481814943204728,32.94248723983765,10.54412293434143,28,0.9940308749482251,0.2455535107277468,0.24408777111531052,112.1717507440608
2026-09-06 01:22:53,mspi1_best_panel05,mspi1_best_panel05,3,110.58524320490793,3626.461893911905,1.221900703421941,0.9488778230869648,32.824108839035034,10.599581956863403,28,0.9936184817941511,0.24467111737050615,0.2431097441805609,112.12435069570836
2026-09-06 01:24:42,sparse accumulators in the exposure,mspi1_lam05_fast_dec05x,3,110.62746203136678,3626.749956470108,1.2196022376407014,0.9484500907407324,32.281752824783325,10.430911540985107,28,0.9939978217949815,0.24062839216902948,0.23918409767804388,112.1752387849595
2026-09-06 01:27:22,mspi1_best_panel07,mspi1_best_panel07,3,110.6105618510873,3626.581732980762,1.220793357108804,0.9485991262397157,32.68590259552002,10.530747890472412,28,0.9938459721359792,0.24364092714678298,0.24214155409230584,112.1400034922431
2026-09-06 01:27:41,mspi1_best_panel035,mspi1_best_panel035,3,110.5282933070374,3626.275129959675,1.2226974336447085,0.9475631479497134,34.14821219444275,10.864539623260498,28,0.9931067817750483,0.2545409922563818,0.25278638564956285,112.08861985414848
2026-09-06 01:28:01,mspi1_best_d4,mspi1_best_d4,3,110.64149301275806,3626.749102939733,1.219950958167423,0.9498560643839544,32.11695051193237,10.462216138839722,28,0.9941238914406598,0.23939995467425326,0.23799321455148623,112.1904984773443
2026-09-06 01:28:20,mspi1_best_mb64,mspi1_best_mb64,3,110.66223212359576,3626.836921842378,1.2198076522821248,0.948216465297975,32.15666913986206,10.31331205368042,28,0.9943102342403598,0.23969601758105252,0.23833220338749775,112.18399058203396
2026-09-06 01:28:38,mspi1_best_d4mb64,mspi1_best_d4mb64,3,110.6516447071394,3626.782138008513,1.2205084222281433,0.9482794367882552,32.96753716468811,10.546717405319214,28,0.994215105339246,0.24574023302790934,0.24431865166593372,112.1836149237124
2026-09-06 01:30:56,mspi1_best_panel025,mspi1_best_panel025,3,110.49762476814357,3626.076979599017,1.2218702660359777,0.9466056313048306,32.63902473449707,10.595352172851562,28,0.992831222159937,0.24329149927068527,0.24154739656203789,112.08252155250082
2026-09-06 01:31:15,mspi1_best_panel015,mspi1_best_panel015,3,110.44094044029512,3626.014255614056,1.2236043922941084,0.9406336240813012,32.4736270904541,10.531244277954102,28,0.9923219083116694,0.24205862417339347,0.24020007586303901,112.10067926228686
2026-09-06 01:31:33,mspi1_best_apm,mspi1_best_apm,3,110.33783644831897,3625.78263861462,1.2225977716676764,0.92839892297625,32.37012243270874,10.549124717712402,28,0.9913955095535237,0.24128709979209806,0.23921094724707898,112.31328579269449
2026-09-06 01:33:40,prior trained on unshrunk APM; no SPM fit in full mode,mspi1_best_apm,3,110.33783644831897,3625.78263861462,1.2225977716676764,0.92839892297625,32.89194107055664,10.802985668182371,28,0.9913955095535237,0.24517673925841524,0.243067118347768,112.31328579269449
2026-09-06 01:35:14,mspi1_apm_lam035,mspi1_apm_lam035,3,110.38880398724906,3625.800377586792,1.218562806598569,0.923976470349204,32.571712255477905,10.551280736923218,28,0.9918534575327009,0.24278975162125596,0.2408118545990484,112.70843644736712
2026-09-06 01:35:32,mspi1_apm_lam07,mspi1_apm_lam07,3,110.31474633113366,3625.8147700176905,1.225889567247468,0.9326612299117952,32.56045603752136,10.42122220993042,28,0.9911880427476716,0.24270584770056464,0.24056713414573713,112.11884722287635
2026-09-06 01:35:51,mspi1_apm_lam1,mspi1_apm_lam1,3,110.31853048495212,3625.9038527954335,1.228653029433488,0.9367357711499325,31.94628095626831,10.436551094055176,28,0.9912220437143738,0.23812778271399598,0.23603750744693944,112.10446393147352
2026-09-06 01:36:09,mspi1_apm30,mspi1_apm30,3,110.37039232010642,3625.832882436194,1.2218322113366076,0.9280808310401112,32.85661220550537,10.71200442314148,28,0.9916880270265739,0.24491339767220752,0.24287768412992616,112.39561359720084
2026-09-06 01:36:27,mspi1_apm_nodec,mspi1_apm_nodec,3,110.51688841958378,3626.152278647148,1.2223450676124217,0.923590784953063,32.08360195159912,10.496009588241575,28,0.9930043078225725,0.23915137429208821,0.237478344893732,112.62835316211536
2026-09-06 01:36:52,mspi1_apm_l2x5,mspi1_apm_l2x5,3,110.36381677761578,3625.819213068072,1.22350912564112,0.931032955015894,32.399423360824585,10.507428169250488,28,0.9916289451784251,0.24150550909780846,0.23948385324143837,112.37251562912984
2026-09-06 01:37:10,mspi1_apm_l2x20,mspi1_apm_l2x20,3,110.37915391259958,3625.8174819056976,1.2218454529078095,0.932877571996589,32.75966548919678,10.604785680770874,28,0.9917667507330907,0.24419075622835462,0.2421802728636515,112.3823973630847
2026-09-06 01:37:28,mspi1_apm_mcw20,mspi1_apm_mcw20,3,110.36348137220769,3625.810504050036,1.222200389011836,0.9300179971862588,32.72667646408081,10.75207781791687,28,0.9916259315302863,0.24394485582400036,0.24190204489849576,112.38091820331309
2026-09-06 01:37:47,mspi1_apm_d4,mspi1_apm_d4,3,110.333494832492,3625.708172386414,1.2216095574503416,0.9304180428930656,31.964383125305176,10.45517897605896,28,0.9913564997399039,0.23826271639785618,0.2362032925467001,112.32692851757592
2026-09-06 01:38:05,mspi1_apm_d8,mspi1_apm_d8,3,110.40186505754374,3625.9645598008974,1.223330755771224,0.9299778430457576,33.38366651535034,10.750662803649902,28,0.9919708124388412,0.24884206387110078,0.24684406426717387,112.39380252754152
2026-09-06 01:38:23,mspi1_apm_lr05,mspi1_apm_lr05,3,110.35323318625812,3625.7472812179735,1.2224621814106622,0.9306492666287036,32.88260889053345,10.607232570648192,28,0.9915338506461715,0.24510717712879354,0.24303206315952589,112.33463812221054
2026-09-06 01:39:37,"as shipped: no held-out season, so no decay and no age term",ship,3,110.63902292113794,3626.946096598935,1.2302030256090726,0.9279508659646508,32.28665804862976,10.462076663970947,28,0.9941016974424883,0.24066495573897576,0.2392454410150371,112.33106474664052
2026-09-06 01:46:13,ship_mix,ship_mix,3,110.74201485905988,3627.069519609706,1.2306988442552362,0.9477302328789678,32.35451817512512,10.496195554733276,28,0.9950270893847515,0.24117078555619775,0.23997146479661752,112.287452985237
2026-09-06 01:46:32,ship_rapm1,ship_rapm1,3,110.91141310026929,3627.9616234525856,1.2254964347475958,0.9469742296672724,32.17685508728027,10.356374263763428,28,0.9965491480100349,0.23984648376230414,0.23901880904652686,112.22820478858418
2026-09-06 01:46:50,best_mix,best_mix,3,110.58263261199484,3626.567691209977,1.2298009136161816,0.9560435967214298,32.69341206550598,10.526548862457275,28,0.9935950253790662,0.24369690278412126,0.24213603030658878,112.07253446791482
2026-09-06 02:09:45,"shipping candidate: half-ridge panel prior, no held-out season",ship_p05,3,110.86600355657345,3627.658034451463,1.227653120747494,0.9493422323862364,32.699005365371704,10.584708452224731,28,0.9961411391242343,0.2437385952771192,0.24279804194789023,112.13343937153226
2026-09-06 02:15:10,"shipped: RAPM_1 prior, no auditions, map linear+log2&xlog (all floors green)",ship_rapm1,3,111.1463449960894,3627.893792725577,1.2142812853873068,0.9614461042449848,31.843560218811035,10.409663677215576,28,0.998660032490501,0.2373621016795453,0.2370440441753083,112.22820478858418
2026-09-06 02:18:05,ship_blend07,ship_blend07,3,110.80221630229453,3627.296049479645,1.2272218000078805,0.9557962163855946,32.19422173500061,10.598147630691528,28,0.9955680048350869,0.23997593486556337,0.2389123626825437,112.14308052327942
2026-09-06 02:18:23,ship_blend05,ship_blend05,3,110.82013915815732,3627.406250549677,1.2263698745332507,0.95597566894269,32.10263276100159,10.399169206619264,28,0.9957290433273458,0.2392932300671772,0.23827121904950083,112.0912677344558
2026-09-06 02:25:50,ship_b07d03,ship_b07d03,3,110.72934406238453,3627.103547606015,1.2288809670128622,0.9515623901459236,31.98598957061768,10.445804834365845,28,0.9949132411226252,0.23842377097950346,0.2372109667458963,112.0948068045094
2026-09-06 02:26:09,ship_blend085,ship_blend085,3,110.76782132163244,3627.157281110192,1.2278535292368695,0.9555674251664052,31.739728450775143,10.307090282440186,28,0.9952589628013006,0.23658813901605066,0.2354664658482045,112.18851571472854
2026-09-06 08:43:05,best_allfeat,best_allfeat,3,110.31810711062074,3625.847086322134,1.2282992243662836,0.9373263710586894,33.90026807785034,11.072481632232666,28,0.9912182396574474,0.2526928152243838,0.2504737274807983,112.0755279734214
